id,conversation_id,created_at,date,time,timezone,user_id,username,name,place,tweet,mentions,urls,photos,replies_count,retweets_count,likes_count,hashtags,cashtags,link,retweet,quote_url,video,near,geo,source,user_rt_id,user_rt,retweet_id,reply_to,retweet_date,translate,trans_src,trans_dest
1296022777577660416,1296022777577660416,1597830883000,2020-08-19,09:54:43,UTC,1284552858780618752,booleanidea,BooleanIdea,,"“Banking is important, banks aren’t .” - Bill Gates. #bank
#fintech #neobank #startups  https://www.booleanidea.com/why-neobanks-need-more-focus-to-be-successful-in-india/ …",[],['https://www.booleanidea.com/why-neobanks-need-more-focus-to-be-successful-in-india/'],[],0,0,0,"['#bank', '#fintech', '#neobank', '#startups']",[],https://twitter.com/BooleanIdea/status/1296022777577660416,False,,0,,,,,,,"[{'user_id': '1284552858780618752', 'username': 'BooleanIdea'}]",,,,
1296022642932305920,1296022642932305920,1597830851000,2020-08-19,09:54:11,UTC,599356686,thestartupmag,The Startup Magazine,,7 Most Profitable #Photography Startup Ideas #TMSmart  http://rviv.ly/CTLu90  #businesscard,[],['http://rviv.ly/CTLu90'],[],0,0,0,"['#photography', '#tmsmart', '#businesscard']",[],https://twitter.com/thestartupmag/status/1296022642932305920,False,,0,,,,,,,"[{'user_id': '599356686', 'username': 'thestartupmag'}]",,,,
1296022410697805824,1296022410697805824,1597830796000,2020-08-19,09:53:16,UTC,757264968,mstothard,Michael Stothard,,Startup idea: app that makes it rain chocolate  https://twitter.com/98FM/status/1295968279815741440 …,[],['https://twitter.com/98FM/status/1295968279815741440'],[],3,1,16,[],[],https://twitter.com/MStothard/status/1296022410697805824,False,https://twitter.com/98FM/status/1295968279815741440,0,,,,,,,"[{'user_id': '757264968', 'username': 'MStothard'}]",,,,
1296020164446695424,1296020164446695424,1597830260000,2020-08-19,09:44:20,UTC,1174358160733290498,lifehacksriver,river_lifehacks,,"Hey! This's River LLC startup incubator official acc. We develop b2c products from an initial idea to production. Our concept is to invent gadgets that solve old problems in a new way. Learn more in Medium:  https://medium.com/@veer_earplugs/how-we-made-veer-earplugs-for-work-in-a-noisy-office-while-everyone-worked-from-home-f4438a4a0d4d …
#startup #gadgets",[],['https://medium.com/@veer_earplugs/how-we-made-veer-earplugs-for-work-in-a-noisy-office-while-everyone-worked-from-home-f4438a4a0d4d'],[],0,0,0,"['#startup', '#gadgets']",[],https://twitter.com/LifehacksRiver/status/1296020164446695424,False,,0,,,,,,,"[{'user_id': '1174358160733290498', 'username': 'LifehacksRiver'}]",,,,
1296018116003143681,1296018116003143681,1597829772000,2020-08-19,09:36:12,UTC,1295995174317887488,sparkideaspod,Spark Ideas Podcast,,"On this week's episode of the podcast, Alesimo and Joy from #PAWAafrica chat with us on developing good startup cultures and how entrepreneurs struggle with depression. Your hosts are Nicolette Chinomona & Ahmed Gabanamotse.

You can also listen to  https://bit.ly/349TtLX ",[],['https://bit.ly/349TtLX'],[],0,1,1,['#pawaafrica'],[],https://twitter.com/SparkIdeasPod/status/1296018116003143681,False,,0,,,,,,,"[{'user_id': '1295995174317887488', 'username': 'SparkIdeasPod'}]",,,,
1296017563353264128,1296017563353264128,1597829640000,2020-08-19,09:34:00,UTC,288232527,startupmindset,StartUp Mindset,,How to Use Storytelling to Communicate Your Ideas  http://ed.gr/cpwdg ,[],['http://ed.gr/cpwdg'],[],0,2,7,[],[],https://twitter.com/StartUpMindset/status/1296017563353264128,False,,0,,,,,,,"[{'user_id': '288232527', 'username': 'StartUpMindset'}]",,,,
1296015468105433094,1296015468105433094,1597829141000,2020-08-19,09:25:41,UTC,142237232,sarah_seaton,Sarah Seaton at Riot + Ritual,,"I know it's a recession, but I can't wait to see what kind of wonderful businesses, ideas and initiatives come out of it. Innovation comes out of despair! #startups #community #PositionForProgress",[],[],[],0,1,1,"['#startups', '#community', '#positionforprogress']",[],https://twitter.com/sarah_seaton/status/1296015468105433094,False,,0,,,,,,,"[{'user_id': '142237232', 'username': 'sarah_seaton'}]",,,,
1296013794615975937,1296013794615975937,1597828742000,2020-08-19,09:19:02,UTC,705549058899910657,disruption_,startup ideas,,"cloudguitar: eBay, but for frying pans",[],[],[],0,0,0,[],[],https://twitter.com/disruption_/status/1296013794615975937,False,,0,,,,,,,"[{'user_id': '705549058899910657', 'username': 'disruption_'}]",,,,
1296013355035975681,1296013355035975681,1597828637000,2020-08-19,09:17:17,UTC,1283017308055588864,kabchefs,Kabchefs,,#kabchefs #startupindia #startups #business #students #Opportunity #techstartup #innovative #entrepreneur #ideas #growth pic.twitter.com/xI8nkavcvs,[],[],['https://pbs.twimg.com/media/EfxdRVSU4AIxWlK.jpg'],0,0,1,"['#kabchefs', '#startupindia', '#startups', '#business', '#students', '#opportunity', '#techstartup', '#innovative', '#entrepreneur', '#ideas', '#growth']",[],https://twitter.com/kabchefs/status/1296013355035975681,False,,0,,,,,,,"[{'user_id': '1283017308055588864', 'username': 'kabchefs'}]",,,,
1296012790302412801,1296012790302412801,1597828502000,2020-08-19,09:15:02,UTC,1068116915590230016,eagle_labs_ncl,Eagle Lab Newcastle,,"RT @eagle_labs: Watch this video of Alicja Dzieciol, Founder of @silvibio_uk, discuss the lessons she has learned on her journey from idea to AgriTech startup  https://buff.ly/2FzXS0l  #agtech #startups #powerofcommunity  https://buff.ly/322F9lG ","['eagle_labs', 'silvibio_uk']","['https://buff.ly/2FzXS0l', 'https://buff.ly/322F9lG']",[],0,0,2,"['#agtech', '#startups', '#powerofcommunity']",[],https://twitter.com/eagle_labs_ncl/status/1296012790302412801,False,,0,,,,,,,"[{'user_id': '1068116915590230016', 'username': 'eagle_labs_ncl'}, {'user_id': '3758863463', 'username': 'eagle_labs'}, {'user_id': '1185686085541810182', 'username': 'silvibio_uk'}]",,,,
1296012280778223617,1296012280778223617,1597828381000,2020-08-19,09:13:01,UTC,981498634062704641,appclonescript,appclonescript,,"Excellent App Ideas for Startups to Launch in 2020
 https://www.appclonescript.com/excellent-app-ideas-for-startups/ …
#app #ideas #lucrative #business",[],['https://www.appclonescript.com/excellent-app-ideas-for-startups/'],[],0,0,0,"['#app', '#ideas', '#lucrative', '#business']",[],https://twitter.com/appclonescript/status/1296012280778223617,False,,0,,,,,,,"[{'user_id': '981498634062704641', 'username': 'appclonescript'}]",,,,
1296011153949237253,1295985462511833088,1597828112000,2020-08-19,09:08:32,UTC,797173245317365766,cybermonk_j,Joshua Anop,,"Exactly. Not every Developer that has an idea, has funding. Paystack kills legitimate startups that's just it","['olatoyosi18', 'd_elderscouncil', 'paystack']",[],[],1,0,0,[],[],https://twitter.com/Cybermonk_J/status/1296011153949237253,False,,0,,,,,,,"[{'user_id': '797173245317365766', 'username': 'Cybermonk_J'}, {'user_id': '905111371884482562', 'username': 'Olatoyosi18'}, {'user_id': '837402799', 'username': 'D_EldersCouncil'}, {'user_id': '3881536181', 'username': 'paystack'}]",,,,
1296009688698552320,1296009688698552320,1597827763000,2020-08-19,09:02:43,UTC,381532613,ambrosetti_,The European House - Ambrosetti,,"💡
Nasce la Call for Ideas #Power2Innovate: un’iniziativa a favore di #startup e aspiranti imprenditori del #Mezzogiorno con idee innovative e ad alto potenziale. 
Scopri come candidarti:  http://ow.ly/bHvx50zsT1s 
#ThinkTankBasilicata pic.twitter.com/pkJxiQRqrX",[],['http://ow.ly/bHvx50zsT1s'],['https://pbs.twimg.com/media/EfxZ8PpWoAEvhXF.jpg'],0,2,2,"['#power2innovate', '#startup', '#mezzogiorno', '#thinktankbasilicata']",[],https://twitter.com/Ambrosetti_/status/1296009688698552320,False,,0,,,,,,,"[{'user_id': '381532613', 'username': 'Ambrosetti_'}]",,,,
1296008663778426882,1295896933303631872,1597827518000,2020-08-19,08:58:38,UTC,8032062,henryaj,henryaj,,"I have often wondered if ""Stripe for vice"" was a half-decent startup idea",['aella_girl'],[],[],0,0,0,[],[],https://twitter.com/henryaj/status/1296008663778426882,False,,0,,,,,,,"[{'user_id': '8032062', 'username': 'henryaj'}, {'user_id': '795885295', 'username': 'Aella_Girl'}]",,,,
1296008277181050880,1296008277181050880,1597827426000,2020-08-19,08:57:06,UTC,3291308687,climatekic_ch,Climate-KIC_CH,,"No matter whether you are at the beginning of your #startup or already an ""old hand"": #inspiration is something everyone can use. To get new ideas, there are books for #entrepreneurs and #founders that are worth reading and inspiring. Some are listed here: http://ow.ly/hdQI50B3gYf ",[],['http://ow.ly/hdQI50B3gYf'],[],0,0,0,"['#startup', '#inspiration', '#entrepreneurs', '#founders']",[],https://twitter.com/ClimateKIC_CH/status/1296008277181050880,False,,0,,,,,,,"[{'user_id': '3291308687', 'username': 'ClimateKIC_CH'}]",,,,
1296006884260945922,1296006884260945922,1597827094000,2020-08-19,08:51:34,UTC,313322110,soft_khan,Shahn Khan,,"Race to buy #TIkTot operations of different regions.
More than  100 million users Data.

 https://bit.ly/3bDLIyc 
#business #latestnews #alivingmind #informationtechnology #mentoring #techtrends #startupidea  pic.twitter.com/8yEXxFL4Ig",[],['https://bit.ly/3bDLIyc'],['https://pbs.twimg.com/media/EfxXYaDUEAAfsxv.png'],0,0,1,"['#tiktot', '#business', '#latestnews', '#alivingmind', '#informationtechnology', '#mentoring', '#techtrends', '#startupidea']",[],https://twitter.com/soft_khan/status/1296006884260945922,False,,0,,,,,,,"[{'user_id': '313322110', 'username': 'soft_khan'}]",,,,
1296006140967497729,1296006140967497729,1597826917000,2020-08-19,08:48:37,UTC,225061149,wafula_wa_baro,Wafula Wa Barasa 🇰🇪💘🇺🇬,,"#Enterprenuer #startups #startup #businessgrowth 
Have read Zero to One: Notes on Start-Ups, or How to Build the Future? 
This book delivers completely new and refreshing ideas on how to create value in the world.’
Get it and read it  https://amzn.to/2CKPZUY ",[],['https://amzn.to/2CKPZUY'],[],0,0,0,"['#enterprenuer', '#startups', '#startup', '#businessgrowth']",[],https://twitter.com/wafula_wa_baro/status/1296006140967497729,False,,0,,,,,,,"[{'user_id': '225061149', 'username': 'wafula_wa_baro'}]",,,,
1296005959173713920,1296005501822668800,1597826873000,2020-08-19,08:47:53,UTC,1043097069714644993,josephanyaa,Joseph Anya,,And she said she can code. See startup idea,['ronaldnzimora'],[],[],0,0,2,[],[],https://twitter.com/JosephAnyaa/status/1296005959173713920,False,,0,,,,,,,"[{'user_id': '1043097069714644993', 'username': 'JosephAnyaa'}, {'user_id': '116226042', 'username': 'ronaldnzimora'}]",,,,
1296004935935385600,1277787183051505664,1597826629000,2020-08-19,08:43:49,UTC,872375654553186304,tronphantom,TronPhantom,,"Startup Idea #7

Crypto website that tracks top performing coins (like nomics) but themed like an olympic event. Scams are received disqualifications, winners receive golden medals. It sounds good in my head 😂",[],[],[],0,0,1,[],[],https://twitter.com/TronPhantom/status/1296004935935385600,False,,0,,,,,,,"[{'user_id': '872375654553186304', 'username': 'TronPhantom'}]",,,,
1296004727457681408,1296004727457681408,1597826580000,2020-08-19,08:43:00,UTC,4502758282,namesoflondon,Phrases.for.Sale シ,,"#Business #Planning #entrepreneur 🖖
Your Startup Idea Isn’t New And Your Audience Doesn’t Care
… http://f7b22b722f42ac25750258abdf8f9705.stories.names.of.london ",[],['http://f7b22b722f42ac25750258abdf8f9705.stories.names.of.london'],[],0,0,0,"['#business', '#planning', '#entrepreneur']",[],https://twitter.com/NamesOfLondon/status/1296004727457681408,False,,0,,,,,,,"[{'user_id': '4502758282', 'username': 'NamesOfLondon'}]",,,,
1296004461551206400,1296004461551206400,1597826516000,2020-08-19,08:41:56,UTC,1026156230547570688,startup2standup,Startup2Standup,,"Exports of agricultural commodities during March to June 2020 increased by 23.24 per cent compared to corresponding period in 2019.

#startup_india #digital_india #msme #entrepreneur #entrepreneurship #startup #startup_to_standup #startup2standup #startup_ideas  pic.twitter.com/b9yPoutMq3",[],[],['https://pbs.twimg.com/media/EfxVLsiUwAUfALN.jpg'],0,1,0,"['#startup_india', '#digital_india', '#msme', '#entrepreneur', '#entrepreneurship', '#startup', '#startup_to_standup', '#startup2standup', '#startup_ideas']",[],https://twitter.com/startup2standup/status/1296004461551206400,False,,0,,,,,,,"[{'user_id': '1026156230547570688', 'username': 'startup2standup'}]",,,,
1296002566275452928,1295784020714823680,1597826065000,2020-08-19,08:34:25,UTC,733198338858844160,mancusoflavio,Flavio Mancuso,,Do you guys really think there's still place/space for scalable startups and ideas? Especially in the XR world but also in all the tech scenario?,"['bai0', 'gfodor', '_lucasrizzotto', 'simulacracid']",[],[],1,0,0,[],[],https://twitter.com/MancusoFlavio/status/1296002566275452928,False,,0,,,,,,,"[{'user_id': '733198338858844160', 'username': 'MancusoFlavio'}, {'user_id': '38413353', 'username': 'bai0'}, {'user_id': '21245713', 'username': 'gfodor'}, {'user_id': '72721776', 'username': '_LucasRizzotto'}, {'user_id': '3728469613', 'username': 'simulacracid'}]",,,,
1296001867592298496,1296001867592298496,1597825898000,2020-08-19,08:31:38,UTC,3989260280,aidea_naarm,a-IDEA: NAARM-TBI,,"Join a-IDEA, NAARM-TBI for the upcoming Live Webinar on BIRAC BIG for Agritech & Allied Sector Startups: Sky is the limit with Dr. K. Srinivas, CEO at a-IDEA, NAARM on 24 August 2020 at 03:00 PM.

We invite you to register for the webinar from the link:  https://forms.gle/FWoESFRM5FC17T5r7 … pic.twitter.com/iZbgCpFvF2",[],['https://forms.gle/FWoESFRM5FC17T5r7'],['https://pbs.twimg.com/media/EfxSuu1UwAIqAuH.jpg'],0,3,7,[],[],https://twitter.com/aIDEA_NAARM/status/1296001867592298496,False,,0,,,,,,,"[{'user_id': '3989260280', 'username': 'aIDEA_NAARM'}]",,,,
1296001511135248385,1296001511135248385,1597825813000,2020-08-19,08:30:13,UTC,28380277,jumblethink,Michael Woodward,,"📣 New Podcast! ""Incubators for Innovation with Chris Vance"" on @Spreaker #branding #business #entrepreneurship #ideas #innovation #marketing #music #startup  https://www.spreaker.com/user/11361834/s4e351-chris-vance?autoplay=1 …",['spreaker'],['https://www.spreaker.com/user/11361834/s4e351-chris-vance?autoplay=1'],[],0,0,0,"['#branding', '#business', '#entrepreneurship', '#ideas', '#innovation', '#marketing', '#music', '#startup']",[],https://twitter.com/jumblethink/status/1296001511135248385,False,,0,,,,,,,"[{'user_id': '28380277', 'username': 'jumblethink'}, {'user_id': '53469538', 'username': 'spreaker'}]",,,,
1296001335985348614,1296001335985348614,1597825771000,2020-08-19,08:29:31,UTC,1247121134,k_steephen,Fat Thor,,Startup idea right there  https://twitter.com/Mie_Baka/status/1295873646242799620 …,[],['https://twitter.com/Mie_Baka/status/1295873646242799620'],[],0,0,0,[],[],https://twitter.com/K_Steephen/status/1296001335985348614,False,https://twitter.com/Mie_Baka/status/1295873646242799620,0,,,,,,,"[{'user_id': '1247121134', 'username': 'K_Steephen'}]",,,,
1296000208824926209,1296000208824926209,1597825502000,2020-08-19,08:25:02,UTC,1247602898013499394,apptimem,Apptime.me,,"'The branding idea is to find three words that define the DNA of who you are...'

Listen as founder and 20 year CEO, Hap Klopp, shares the story of @TheNorthFace on the podcast below ⬇️
 https://app.quuu.co/r/zJv2e  @wildstorystudio #StartUp #entrepreneur","['thenorthface', 'wildstorystudio']",['https://app.quuu.co/r/zJv2e'],[],0,0,2,"['#startup', '#entrepreneur']",[],https://twitter.com/ApptimeM/status/1296000208824926209,False,,0,,,,,,,"[{'user_id': '1247602898013499394', 'username': 'ApptimeM'}, {'user_id': '7573792', 'username': 'thenorthface'}, {'user_id': '2180702892', 'username': 'wildstorystudio'}]",,,,
1295999785820880896,1295999785820880896,1597825402000,2020-08-19,08:23:22,UTC,50367628,jjcousins,John Cousins,,"If you live in New Mexico, check this out!  I will be running the Spring 2018 CNM Startup Accelerator Program.  Its called Ignite and its a ten week program to get your business or idea in shape for prime time.  Apply Now! 
  http://bit.ly/2DmcmvR  pic.twitter.com/3v4H8N1p2r",[],['http://bit.ly/2DmcmvR'],['https://pbs.twimg.com/media/EfxQ7-NXkAA3Jcp.jpg'],0,0,0,[],[],https://twitter.com/jjcousins/status/1295999785820880896,False,,0,,,,,,,"[{'user_id': '50367628', 'username': 'jjcousins'}]",,,,
1295998967738773505,1295998967738773505,1597825207000,2020-08-19,08:20:07,UTC,854260997011505153,zinkupmarketing,ZinkupMarketing,,"Eres una #startup con una gran idea. Pero ahora, con esta nueva situación, ¿no sabes cómo llegar a tu #públicoobjetivo? 

Te ayudamos a dibujar el camino de tu escalera al éxito 🏆  http://lnkd.in/dcbubXz 
#marketingdigital #SEO #RRPP #RedesSociales #DiseñoWeb #MensajesClave pic.twitter.com/16a0ngUxTg",[],['http://lnkd.in/dcbubXz'],['https://pbs.twimg.com/media/EfxQMYTXoAAF0Sm.jpg'],0,0,3,"['#startup', '#públicoobjetivo', '#marketingdigital', '#seo', '#rrpp', '#redessociales', '#diseñoweb', '#mensajesclave']",[],https://twitter.com/ZinkupMarketing/status/1295998967738773505,False,,0,,,,,,,"[{'user_id': '854260997011505153', 'username': 'ZinkupMarketing'}]",,,,
1295998711479361536,1295998711479361536,1597825145000,2020-08-19,08:19:05,UTC,705549058899910657,disruption_,startup ideas,,a water bottle with a built-in doorknob,[],[],[],0,0,0,[],[],https://twitter.com/disruption_/status/1295998711479361536,False,,0,,,,,,,"[{'user_id': '705549058899910657', 'username': 'disruption_'}]",,,,
1295998489273470976,1295998489273470976,1597825092000,2020-08-19,08:18:12,UTC,246911714,pmprouk,Jason Normanton 🤍💙💛#BLM🚢🙈🙉🙊,,"Simple Self Help Tips That Can Help Startups, Entrepreneurs & Small Business Owners To Validate Their Startup Business Idea eBook #Startup  https://www.amazon.in/dp/B07JVJYCZW/ref=sr_1_1?ie=UTF8&qid=1539400672&sr=8-1&keywords=How+to+validate+your+startup+business+idea …",[],['https://www.amazon.in/dp/B07JVJYCZW/ref=sr_1_1?ie=UTF8&qid=1539400672&sr=8-1&keywords=How+to+validate+your+startup+business+idea'],[],0,0,0,['#startup'],[],https://twitter.com/PMProuk/status/1295998489273470976,False,,0,,,,,,,"[{'user_id': '246911714', 'username': 'PMProuk'}]",,,,
1295998460416663555,1295998460416663555,1597825086000,2020-08-19,08:18:06,UTC,1186196354428624897,moneywealth3,Money Wealth,,"#Fiverr #fiverrgig 
Expert will research and find 25 available #business and #domainnames
 https://www.fiverr.com/share/2pLj1L 
#Ideas #startup",[],['https://www.fiverr.com/share/2pLj1L'],[],0,0,0,"['#fiverr', '#fiverrgig', '#business', '#domainnames', '#ideas', '#startup']",[],https://twitter.com/MoneyWealth3/status/1295998460416663555,False,,0,,,,,,,"[{'user_id': '1186196354428624897', 'username': 'MoneyWealth3'}]",,,,
1295998140978429953,1295998140978429953,1597825009000,2020-08-19,08:16:49,UTC,113067316,realideasorg,RIO,,"#WednesdayMotiviation on this damp Wednesday - Get that dream pet project off the ground with #StartSomething from us at Real Ideas✨

Join our webinar today at 1pm >>>  http://ow.ly/a81g50AYkb0 

More info >>>  http://ow.ly/huHp50AYjpr 
#Business #Support #StartUp #ScaleUp pic.twitter.com/UotkPLYVXA",[],"['http://ow.ly/a81g50AYkb0', 'http://ow.ly/huHp50AYjpr']",['https://pbs.twimg.com/media/EfxNLIaX0AMxT5e.jpg'],1,7,6,"['#wednesdaymotiviation', '#startsomething', '#business', '#support', '#startup', '#scaleup']",[],https://twitter.com/realideasorg/status/1295998140978429953,False,,0,,,,,,,"[{'user_id': '113067316', 'username': 'realideasorg'}]",,,,
1295997884354240512,1295826405389787136,1597824948000,2020-08-19,08:15:48,UTC,108027200,fredwitting,Fred,,"I recently tried ""the good idea test"" for performing better market studies.  @jewl  has a book coming out on the topic.
I'd point startup hopeful at that.","['brettberson', 'jewl']",[],[],0,0,0,[],[],https://twitter.com/FredWitting/status/1295997884354240512,False,,0,,,,,,,"[{'user_id': '108027200', 'username': 'FredWitting'}, {'user_id': '15366556', 'username': 'brettberson'}, {'user_id': '1866631', 'username': 'jewl'}]",,,,
1295997493067550720,1295997350322810880,1597824855000,2020-08-19,08:14:15,UTC,910427958158020608,ideas_gateway,Insurtech Gateway,,"If you think insurance could unlock your early-stage deep tech startup we would love to hear form you 🚀
#deeptech",[],[],[],0,0,2,['#deeptech'],[],https://twitter.com/Ideas_Gateway/status/1295997493067550720,False,,0,,,,,,,"[{'user_id': '910427958158020608', 'username': 'Ideas_Gateway'}]",,,,
1295997183116836864,1295997183116836864,1597824781000,2020-08-19,08:13:01,UTC,236958804,swissstartups,swissnex Startup Camps USA,,"The Switzerland Founder Institute is accepting applications for their Autumn 2020 semester until 6th September 2020.  Aspiring & early stage #startup #founders with ideas for a more resilient society, economy and environment after the COVID-19 disruption:  https://fi.co/apply/zurich ",[],['https://fi.co/apply/zurich'],[],0,1,0,"['#startup', '#founders']",[],https://twitter.com/SwissStartups/status/1295997183116836864,False,,0,,,,,,,"[{'user_id': '236958804', 'username': 'SwissStartups'}]",,,,
1295995290923741184,1295995290923741184,1597824330000,2020-08-19,08:05:30,UTC,4040543949,biosensers,BioSense Institute,,"🚀 We are accelerating innovative AgTech startups🌾
Could it be you?  
Let us take your idea to the next level! 
✔3 months ✔ mentoring ✔business and tech support  
Hurry up and apply ▶️[  http://accelerator.biosense.rs/  ] 
#ANTARESproject @EU_H2020 pic.twitter.com/RkO8w3Qrxs",['eu_h2020'],['http://accelerator.biosense.rs/'],['https://pbs.twimg.com/media/EfxMhzmXoAUnttw.jpg'],0,3,3,['#antaresproject'],[],https://twitter.com/BioSenseRS/status/1295995290923741184,False,,0,,,,,,,"[{'user_id': '4040543949', 'username': 'BioSenseRS'}, {'user_id': '1379662802', 'username': 'EU_H2020'}]",,,,
1295995229409931265,1295995229409931265,1597824315000,2020-08-19,08:05:15,UTC,823952228767637505,sihagmukesh22,mukesh sihag,,@RNTata2000 I am working on a startup idea. I have completed many functionalities of the app. I need funding for hosting and advertising. The idea on which I am working has been never done before. If I got funded it won't take more than a month to release the app. Kindly reply,['rntata2000'],[],[],0,0,0,[],[],https://twitter.com/sihagmukesh22/status/1295995229409931265,False,,0,,,,,,,"[{'user_id': '823952228767637505', 'username': 'sihagmukesh22'}, {'user_id': '277434037', 'username': 'RNTata2000'}]",,,,
1295994381787332608,1295994381787332608,1597824113000,2020-08-19,08:01:53,UTC,20440429,camdentownunltd,Camden Town Unlimited,,"Locally-focused media startup @camdenist is on the lookout for some amazing new team members! If you’re brimming with ideas and are passionate about all things local, they’d love to hear from you. Find out more here...  https://camdenist.com/jobs/ ",['camdenist'],['https://camdenist.com/jobs/'],[],0,2,6,[],[],https://twitter.com/CamdenTownUnltd/status/1295994381787332608,False,,0,,,,,,,"[{'user_id': '20440429', 'username': 'CamdenTownUnltd'}, {'user_id': '1260151136453083136', 'username': 'camdenist'}]",,,,
1295994302775140352,1295994302775140352,1597824094000,2020-08-19,08:01:34,UTC,222477446,seed_sustdev,SEED,,"Find inspiration, network with like-minded entrepreneurs and fast-track your ideas into real business! Apply to join the SEED Starter programme in #Ghana🇬🇭
👉 Apply:  https://app.seed.uno/  by 28 Aug
#SMEs #Opportunities #StartUps  pic.twitter.com/jZGHg7LdOw",[],['https://app.seed.uno/'],['https://pbs.twimg.com/media/EfxL81iWsAA170g.jpg'],0,1,0,"['#ghana', '#smes', '#opportunities', '#startups']",[],https://twitter.com/SEED_SustDev/status/1295994302775140352,False,,0,,,,,,,"[{'user_id': '222477446', 'username': 'SEED_SustDev'}]",,,,
1295993948641656833,1295993948641656833,1597824010000,2020-08-19,08:00:10,UTC,3758863463,eagle_labs,Eagle Labs,,"Watch this video of Alicja Dzieciol, Founder of @silvibio_uk, discuss the lessons she has learned on her journey from idea to AgriTech startup  https://barc.ly/3aLUBH3 
#agtech #startups #powerofcommunity pic.twitter.com/y2vvrwblIS",['silvibio_uk'],['https://barc.ly/3aLUBH3'],[],0,0,0,"['#agtech', '#startups', '#powerofcommunity']",[],https://twitter.com/eagle_labs/status/1295993948641656833,False,,1,,,,,,,"[{'user_id': '3758863463', 'username': 'eagle_labs'}, {'user_id': '1185686085541810182', 'username': 'silvibio_uk'}]",,,,
1295993203372433409,1295993203372433409,1597823832000,2020-08-19,07:57:12,UTC,1293480625488330752,uttamsi53863205,Uttam Singh,,"Reaspected @narendramodi @PMOIndia @AmitShah @rajnathsingh  i have a startup idea. This idea is really very important for our student as well as our country environment system. I don’t have enough money to create MVP. Please listen my idea once. 

@ndtv @ZeeNews @ajtaknews_","['narendramodi', 'pmoindia', 'amitshah', 'rajnathsingh', 'ndtv', 'zeenews', 'ajtaknews_']",[],[],0,0,2,[],[],https://twitter.com/UttamSi53863205/status/1295993203372433409,False,,0,,,,,,,"[{'user_id': '1293480625488330752', 'username': 'UttamSi53863205'}, {'user_id': '18839785', 'username': 'narendramodi'}, {'user_id': '471741741', 'username': 'PMOIndia'}, {'user_id': '1447949844', 'username': 'AmitShah'}, {'user_id': '1346439824', 'username': 'rajnathsingh'}, {'user_id': '37034483', 'username': 'ndtv'}, {'user_id': '461841349', 'username': 'ZeeNews'}, {'user_id': '764320195057971200', 'username': 'ajtaknews_'}]",,,,
1295992948086042624,1295992948086042624,1597823771000,2020-08-19,07:56:11,UTC,1293480625488330752,uttamsi53863205,Uttam Singh,,"Reaspected @narendramodi @PMOIndia @AmitShah @rajnathsingh  i have a startup idea. This idea is really very important for our student as well as our country environment system. I don’t have enough money to create MVP. Please listen my idea once. 

#abpnews @ABPNews #india","['narendramodi', 'pmoindia', 'amitshah', 'rajnathsingh', 'abpnews']",[],[],0,0,2,"['#abpnews', '#india']",[],https://twitter.com/UttamSi53863205/status/1295992948086042624,False,,0,,,,,,,"[{'user_id': '1293480625488330752', 'username': 'UttamSi53863205'}, {'user_id': '18839785', 'username': 'narendramodi'}, {'user_id': '471741741', 'username': 'PMOIndia'}, {'user_id': '1447949844', 'username': 'AmitShah'}, {'user_id': '1346439824', 'username': 'rajnathsingh'}, {'user_id': '39240673', 'username': 'ABPNews'}]",,,,
1295990997470584832,1295990997470584832,1597823306000,2020-08-19,07:48:26,UTC,912327601045200896,incomeideas4u,Passive Income Ideas,,📷 Learn Why Sales Funnel and marketing funnel builder are Compulsory for Every Online Startup Business and for digital marketers. Read here 👉👉👉  https://www.passiveincomeideas.org/2019/02/sales-funnel-marketing-funnel-Builder.html … https://tmblr.co/Z3YjdcYp4Bkney01 …,[],"['https://www.passiveincomeideas.org/2019/02/sales-funnel-marketing-funnel-Builder.html', 'https://tmblr.co/Z3YjdcYp4Bkney01']",[],0,0,0,[],[],https://twitter.com/incomeideas4u/status/1295990997470584832,False,,0,,,,,,,"[{'user_id': '912327601045200896', 'username': 'incomeideas4u'}]",,,,
1295990046223265792,1295986975564918785,1597823080000,2020-08-19,07:44:40,UTC,986332737840689152,hydersafi,Hyder safi,,Sir please reply me sir I have one startup idea project i need a investor for my project please reply me sir.. here is my email hydernasy@gmail.com,['rajeshsawhney'],[],[],0,0,2,[],[],https://twitter.com/HyderSafi/status/1295990046223265792,False,,0,,,,,,,"[{'user_id': '986332737840689152', 'username': 'HyderSafi'}, {'user_id': '57267301', 'username': 'rajeshsawhney'}]",,,,
1295989865994018818,1295989865994018818,1597823037000,2020-08-19,07:43:57,UTC,966969052508770304,oceannetworkexp,OceanNetworkExpress,,"ONE participated in Ocean of Opportunity event this year together with other corporate partners jointly to find startups with innovative idea and solution, and finally we will have Grand Finale on 26th Aug. Please feel free to join to find some interesting solutions.  pic.twitter.com/5Gtkzf9sIJ",[],[],['https://pbs.twimg.com/media/EfxH50lUMAIjjOa.jpg'],0,1,10,[],[],https://twitter.com/OceanNetworkExp/status/1295989865994018818,False,,0,,,,,,,"[{'user_id': '966969052508770304', 'username': 'OceanNetworkExp'}]",,,,
